internal_adspace_id,geo_region_name,os_code,suggested_bid_cpm,raw_bid,bid_method,exploration_direction,exploration_adjustment,observation_count,win_rate,ctr,expected_value_cpm,is_profitable,npi_multiplier
111567,Tennessee,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00059454,7.6249,True,1.0
111567,Washington,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111567,Wisconsin,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00062243,7.9826,True,1.0
111568,Alaska,8,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111568,Alberta,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111569,Idaho,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00078394,10.0541,True,1.0
111567,Nevada,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00066352,8.5097,True,1.0
111567,Mississippi,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111569,Missouri,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00067638,8.6746,True,1.0
111567,Minnesota,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00069008,8.8503,True,1.0
111567,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111567,Michigan,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00056122,7.1977,True,1.0
111569,Nevada,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00071964,9.2294,True,1.0
111569,Nevada,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00078005,10.0041,True,1.0
111569,New Jersey,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00060493,7.7582,True,1.0
111567,Iowa,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00065838,8.4438,True,1.0
111567,Indiana,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00062135,7.9688,True,1.0
111567,Idaho,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00072282,9.2701,True,1.0
111567,Georgia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00057262,7.3438,True,1.0
111567,Florida,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0004959,6.3599,True,1.0
111567,England,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00037699,4.8348,True,1.0
111567,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00066744,8.56,True,1.0
111569,Oklahoma,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00069598,8.9259,True,1.0
111568,Arizona,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00068962,8.8443,True,1.0
111568,Bourgogne-Franche-Comte,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00071462,9.1649,True,1.0
111570,Texas,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00051509,6.606,True,1.0
111568,Mississippi,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111568,Iowa,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00068566,8.7936,True,1.0
111568,Kentucky,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00072146,9.2528,True,1.0
111568,Maine,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00071981,9.2316,True,1.0
111568,Wisconsin,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00064821,8.3134,True,1.0
111568,Michigan,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058448,7.4959,True,1.0
111568,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063355,8.1252,True,1.0
111568,Nevada,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00069101,8.8622,True,1.0
111569,Georgia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00062105,7.965,True,1.0
111568,New Jersey,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058086,7.4495,True,1.0
111568,Oklahoma,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00066829,8.5709,True,1.0
111568,Ontario,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00029216,3.747,True,1.0
111568,Tennessee,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00061917,7.9408,True,1.0
111568,Pennsylvania,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00055883,7.167,True,1.0
111568,Pennsylvania,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00060575,7.7688,True,1.0
111568,Indiana,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00064709,8.2989,True,1.0
111569,Alaska,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00076849,9.8558,True,1.0
111569,Alberta,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111568,Idaho,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00075276,9.6541,True,1.0
111568,Idaho,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00069446,8.9065,True,1.0
111569,Arkansas,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0007323,9.3917,True,1.0
111569,Bourgogne-Franche-Comte,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00074422,9.5446,True,1.0
111568,Georgia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00059635,7.6481,True,1.0
111568,England,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00037699,4.8348,True,1.0
111569,Colorado,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00068614,8.7997,True,1.0
111568,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111569,Connecticut,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111569,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00072389,9.2839,True,1.0
111569,Florida,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00053785,6.8979,True,1.0
111568,California,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00045017,5.7734,True,1.0
111569,Florida,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058595,7.5148,True,1.0
111568,British Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00036521,4.6838,True,1.0
111567,California,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00043225,5.5437,True,1.0
111567,British Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00036521,4.6838,True,1.0
111567,Bourgogne-Franche-Comte,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00068619,8.8004,True,1.0
111565,Queensland,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00037699,4.8348,True,1.0
111565,Nova Scotia,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00035414,4.5418,True,1.0
111570,Missouri,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0007044,9.034,True,1.0
111565,Ontario,8,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111565,Oregon,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111565,Ostan-e Tehran,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063271,8.1146,True,1.0
111570,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00068713,8.8124,True,1.0
111570,Michigan,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063072,8.089,True,1.0
111569,Pennsylvania,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058199,7.464,True,1.0
111565,Tennessee,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00059419,7.6205,True,1.0
111570,Manitoba,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00077482,9.9371,True,1.0
111565,Texas,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00045575,5.845,True,1.0
111565,Vermont,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00068288,8.758,True,1.0
111566,Alberta,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00032463,4.1633,True,1.0
111566,Arizona,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058659,7.523,True,1.0
111570,Montana,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00032463,4.1633,True,1.0
111565,North Dakota,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063427,8.1345,True,1.0
111565,North Carolina,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00052352,6.7141,True,1.0
111565,New York,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00044376,5.6912,True,1.0
111570,New Hampshire,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00077314,9.9156,True,1.0
111570,New Jersey,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00062999,8.0796,True,1.0
111565,Nevada,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00061178,7.846,True,1.0
111565,Minnesota,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063627,8.1601,True,1.0
111570,Ohio,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00060617,7.7741,True,1.0
111565,Maryland,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00056402,7.2335,True,1.0
111565,Maryland,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00052033,6.6732,True,1.0
111570,Oklahoma,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00072481,9.2957,True,1.0
111565,Louisiana,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058367,7.4856,True,1.0
111565,Kentucky,2,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111570,Pennsylvania,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0006061,7.7732,True,1.0
111565,Illinois,2,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111570,Tennessee,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00067154,8.6125,True,1.0
111566,Belgrade,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00065897,8.4512,True,1.0
111570,Idaho,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00081642,10.4706,True,1.0
111570,Georgia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00064678,8.295,True,1.0
111566,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111567,Arizona,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111567,Alberta,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00036521,4.6838,True,1.0
111567,Alaska,8,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111566,West Virginia,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0006949,8.9121,True,1.0
111569,Tennessee,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00064482,8.2698,True,1.0
111566,Utah,1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111566,South Carolina,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00064088,8.2193,True,1.0
111566,Oklahoma,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00061618,7.9025,True,1.0
111566,North Dakota,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00066055,8.4716,True,1.0
111566,Nevada,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063712,8.1711,True,1.0
111569,West Virginia,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00074633,9.5717,True,1.0
111566,Mississippi,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111569,Wisconsin,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00073174,9.3846,True,1.0
111566,Minnesota,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111570,Alberta,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00077455,9.9336,True,1.0
111566,England,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0006586,8.4466,True,1.0
111566,Maine,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00069797,8.9515,True,1.0
111566,Kentucky,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00061368,7.8705,True,1.0
111570,British Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00077482,9.9371,True,1.0
111570,California,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00049071,6.2934,True,1.0
111566,Indiana,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111570,Colorado,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00071457,9.1643,True,1.0
111566,Idaho,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00069406,8.9013,True,1.0
111566,Georgia,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111566,Georgia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00054984,7.0517,True,1.0
111570,Connecticut,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111570,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00075388,9.6685,True,1.0
111570,District of Columbia,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00077702,9.9652,True,1.0
111566,England,8,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111570,Florida,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00056013,7.1837,True,1.0
111566,Arizona,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
